Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,Daily Total
2018-07-30,5651.807198209057,11146.578896300787,8173.879836799155,0.0,29256.011683417077,18546.452830188675,0.0,0.0,0.0,9730.45892857143,19969.89673346143,102475.09
2018-07-31,5702.423247804373,11213.68514251061,8148.501684653854,0.0,29874.014321608036,18591.023044793314,0.0,0.0,0.0,9828.835714285715,20056.42454021411,103414.91
2018-08-01,5647.032099190631,11167.404972710732,8039.587115030268,0.0,29496.9938442211,18756.195016563444,0.0,0.0,0.0,9833.257142857143,19966.29140818007,102906.76
2018-08-02,5606.921267435852,11241.453244390537,7997.290194788099,0.0,29450.352135678386,18992.154976235055,0.0,0.0,0.0,9867.523214285715,20090.67513038704,103246.37
2018-08-03,5661.3573962459095,11317.815524560338,7958.165543564093,0.0,29473.672989949744,19062.942964136535,0.0,0.0,0.0,9928.317857142856,20157.373648092227,103559.65
2018-08-06,5661.3573962459095,11424.259915100058,7987.773387733612,0.0,29514.48448492462,19175.679389312976,0.0,0.0,0.0,9943.792857142857,20296.17867142465,104003.53
2018-08-07,5677.592732908558,11442.771983020011,8043.816807054484,0.0,29726.315577889443,19241.22382255509,0.0,0.0,0.0,9943.792857142857,20388.114466099367,104463.63
2018-08-08,5658.492336834854,11435.82995755003,7985.658541721503,0.0,29598.050879396982,19291.037591819095,0.0,0.0,0.0,9959.267857142857,20413.351743068895,104341.69
2018-08-09,5686.187911141725,11498.308186779865,7910.581508291653,0.0,29438.691708542705,19298.90292380815,0.0,0.0,0.0,9948.214285714286,20489.063573977488,104269.95
2018-08-10,5605.011227828481,11401.11983020012,7954.993274545931,0.0,29201.596356783914,19149.46161601613,0.0,0.0,0.0,9908.42142857143,20317.810623112815,103538.41
2018-08-13,5548.665059411055,11384.921770770163,7857.710357988942,0.0,29053.89761306532,19125.865620048968,0.0,0.0,0.0,9911.737500000001,20218.664177875373,103101.46
2018-08-14,5593.55099018426,11465.91206791995,7878.858818110027,0.0,29244.3512562814,19246.467377214456,0.0,0.0,0.0,9957.057142857144,20415.154405709578,103801.35
2018-08-15,5504.734148441536,11306.245482110367,7603.928836535927,0.0,29104.42613065326,19073.430073455278,0.0,0.0,0.0,9941.582142857143,20164.584298654954,102698.93
2018-08-16,5540.0698811778875,11301.61746513038,7658.914832850748,0.0,29462.012562814063,19146.839838686443,0.0,0.0,0.0,10036.642857142857,20261.928081251714,103408.03
2018-08-17,5578.748183227139,11248.395269860519,7680.063292971831,0.0,29644.69258793969,19186.166498631716,0.0,0.0,0.0,10072.014285714287,20281.7573702992,103691.84
2018-08-20,5618.381505080075,11257.651303820496,7730.819597262434,0.0,29835.146231155773,19154.705170675497,0.0,0.0,0.0,10105.175000000001,20409.746417787534,104111.63
2018-08-21,5640.346960564835,11336.32759248029,7769.944248486441,0.0,30060.58115577889,19175.679389312976,0.0,0.0,0.0,10101.85892857143,20586.40735657425,104671.15
2018-08-22,5614.561425865334,11327.071558520314,7862.9974730192125,0.0,29780.73090452261,19233.358490566035,0.0,0.0,0.0,10112.9125,20613.44729618446,104545.08
2018-08-23,5575.40561391424,11276.163371740446,7823.872821795206,0.0,29687.447487437177,19272.685150511305,0.0,0.0,0.0,10105.175000000001,20580.999368652207,104321.75
2018-08-24,5643.21201997589,11433.515949060034,7884.1459331402975,0.0,29811.82537688442,19471.94022756733,0.0,0.0,0.0,10150.494642857144,20699.975102937136,105095.11
2018-08-27,5723.433683485448,11553.84439053972,7941.775486970253,0.0,30173.298618090445,19652.842863315567,0.0,0.0,0.0,10189.182142857144,20844.1881141916,106078.57
2018-08-28,5703.378267608058,11499.118089751362,7907.40923927349,0.0,30138.317336683413,19686.925968601467,0.0,0.0,0.0,10200.235714285714,20885.649354927256,106021.03
2018-08-29,5743.489099362837,11565.414432989688,7954.993274545931,0.0,30165.524999999994,19859.96327236065,0.0,0.0,0.0,10266.557142857142,21121.798160856433,106677.74
2018-08-30,5679.502772515928,11493.680169799876,7930.672545406684,0.0,29943.976884422107,19802.28417110759,0.0,0.0,0.0,10256.60892857143,20997.414438649463,106104.14
2018-08-31,5663.2674358532795,11382.607762280168,7870.399434061593,0.0,29955.63731155778,19812.771280426325,0.0,0.0,0.0,10253.292857142858,21080.336920120775,106018.31
2018-09-04,5622.201584294815,11243.767252880532,7854.538088970779,0.0,29959.524120603008,19755.092179173265,0.0,0.0,0.0,10180.339285714286,21132.61413670052,105748.08
2018-09-05,5656.582297227483,11088.728684050939,7845.021281916291,0.0,30146.090954773863,19492.914446204806,0.0,0.0,0.0,10210.18392857143,20901.873318693382,105341.39
2018-09-06,5668.042534871705,11016.994420861125,7699.096907080809,0.0,30247.14798994974,19353.960247731524,0.0,0.0,0.0,10214.605357142857,20836.977463628875,105036.82
2018-09-07,5634.616841742723,11033.192480291083,7698.039484074754,0.0,30161.638190954767,19291.037591819095,0.0,0.0,0.0,10230.080357142857,20835.174800988192,104883.78
2018-09-10,5639.391940761149,11053.50947483323,7695.9246380626455,0.0,30317.110552763814,19351.338470401843,0.0,0.0,0.0,10198.025000000001,20912.689294537468,105167.99
2018-09-11,5650.852178405372,11169.718981200727,7768.8868254803865,0.0,30297.676507537682,19513.888664842285,0.0,0.0,0.0,10194.70892857143,21080.336920120775,105676.07
2018-09-12,5653.717237816428,11135.008853850815,7808.011476704393,0.0,30402.62035175879,19437.85712228143,0.0,0.0,0.0,10247.766071428572,21121.798160856433,105806.78
2018-09-13,5675.682693301187,11209.057125530622,7810.126322716502,0.0,30561.97952261306,19655.464640645252,0.0,0.0,0.0,10368.25,21143.430112544604,106423.99
2018-09-14,5673.772653693816,11195.173074590659,7852.423242958671,0.0,30729.112311557783,19644.977531326516,0.0,0.0,0.0,10337.3,21078.534257480096,106511.29
2018-09-17,5692.873049767521,11091.042692540932,7864.054896025267,0.0,30740.772738693464,19401.152239665847,0.0,0.0,0.0,10301.928571428572,20815.345511940704,105907.17
2018-09-18,5699.558188393317,11158.148938750755,7919.040892340086,0.0,31020.622989949745,19516.51044217197,0.0,0.0,0.0,10358.301785714286,21082.139582761458,106754.32
2018-09-19,5762.589495436541,11192.859066100664,7943.361621479335,0.0,31001.188944723614,19477.1837822267,0.0,0.0,0.0,10346.142857142857,21089.35023332418,106812.68
2018-09-20,5821.800723265024,11313.18750758035,7942.30419847328,0.0,31040.057035175872,19700.03485524989,0.0,0.0,0.0,10442.308928571429,21228.1552566566,107487.85
2018-09-21,5781.689891510245,11209.057125530622,7941.246775467225,0.0,30977.868090452255,19579.433098084402,0.0,0.0,0.0,10419.096428571429,21085.74490804282,106994.14
2018-09-24,5701.468228000688,11239.139235900544,8059.678152145299,0.0,30569.753140703513,19647.599308656198,0.0,0.0,0.0,10436.782142857144,20939.72923414768,106594.15
2018-09-25,5673.772653693816,11235.668223165552,8107.2621874177385,0.0,30476.469723618084,19634.490422007777,0.0,0.0,0.0,10408.042857142857,21022.651715618995,106558.36
2018-09-26,5615.516445669019,11287.733414190418,8029.012884969727,0.0,30437.601633165825,19561.08065677661,0.0,0.0,0.0,10431.255357142858,21073.126269558055,106435.33
2018-09-27,5565.855415877389,11380.293753790174,8031.127730981835,0.0,30484.24334170854,19665.95174996399,0.0,0.0,0.0,10480.996428571429,21145.232775185283,106753.7
2018-09-28,0.0,10232.941123587369,4392.406973326715,0.0,30924.863120245936,24506.95642763045,0.0,0.0,0.0,17443.481064274805,19222.45017860246,106723.1
2018-10-01,0.0,10193.246170270064,4458.2292853774925,0.0,31207.953057586798,24624.090048367936,0.0,0.0,0.0,17538.85074310377,19186.36092242143,107208.73
2018-10-02,0.0,10201.60300254739,4460.838980568933,0.0,31264.17649461965,24620.836336680783,0.0,0.0,0.0,17520.510420252045,18910.77023885724,106978.74
2018-10-03,0.0,10247.56558007269,4498.534577778628,0.0,31402.269146981045,24702.17912885959,0.0,0.0,0.0,17480.161709978252,18846.793830172694,107177.5
2018-10-04,0.0,10084.607350664808,4475.3372871880465,0.0,31307.577042504658,24266.18176278119,0.0,0.0,0.0,17318.76686888308,18561.360622195498,106013.83
2018-10-05,0.0,9984.325363336879,4474.177422658518,0.0,31157.647877083717,23963.586575876037,0.0,0.0,0.0,17304.0946106017,18417.003597471394,105300.84
2018-10-08,0.0,9957.165658435564,4472.1476597318415,0.0,31220.77594673464,23683.767370780948,0.0,0.0,0.0,17278.418158609285,18459.654536594426,105071.93
2018-10-09,0.0,9955.076450366234,4515.352613456801,0.0,30747.31542435272,23768.363874646904,0.0,0.0,0.0,17318.76686888308,18405.520652322888,104710.4
2018-10-10,0.0,9560.216125262516,4354.71137611702,0.0,29701.756770759304,22652.340765953697,0.0,0.0,0.0,16915.27976614515,17785.441614303454,100969.75
2018-10-11,0.0,9481.975283066038,4219.007226162114,0.0,29007.34800459915,22346.49186736139,0.0,0.0,0.0,16451.26959799653,17477.042516029236,98983.13
2018-10-12,0.0,9683.479401353094,4231.18580372217,0.0,29157.277170020097,23046.039880099113,0.0,0.0,0.0,16704.36605335032,17803.486242393963,100625.83
2018-10-15,0.0,9652.141280313117,4196.969800101062,0.0,29224.350744024196,22668.609324389457,0.0,0.0,0.0,16574.149761103083,17755.914041064432,100072.13
2018-10-16,0.0,9902.846248632937,4234.085465045993,0.0,29705.70227511249,23345.381355317117,0.0,0.0,0.0,17052.83218753308,18116.806602874683,102357.65
2018-10-17,0.0,9946.719618088906,4204.508919543001,0.0,29512.372561806536,23251.0237163897,0.0,0.0,0.0,17135.363640365842,17969.16873667958,102019.16
2018-10-18,0.0,9758.69089184904,4185.371154805771,0.0,28987.620482833237,22788.99665681409,0.0,0.0,0.0,16946.45831499308,17618.118699282335,100285.26
2018-10-19,0.0,9758.69089184904,4147.095625331311,0.0,28873.200856590942,22777.608665909054,0.0,0.0,0.0,16775.893312472046,17445.874522054713,99778.36
2018-10-22,0.0,9750.334059571713,4102.4408409444395,0.0,28774.563247761376,22967.95079960746,0.0,0.0,0.0,16645.677020224804,17514.772192945762,99755.74
